Fs,110.33333333333333,,
Comment,walk - real time music,,
,,-8.312631535458516,-1.8909784607588256
,,-8.164381091129426,-2.2336131277364175
,,-8.239086455808208,-2.0605321287127567
,,-8.23832289322249,-2.056029236051476
,,-8.230172835482762,-2.0540188099962804
,,-8.230956765311099,-2.051465618697967
,,-8.229619188328682,-2.04906284498273
,,-8.22935821123784,-2.04576386660202
,,-8.224092555278405,-2.04169475982007
,,-8.222627267078453,-2.0397423875983867
,,-8.224891362559953,-2.0383966685634953
,,-8.221559246728441,-2.0358423190296753
,,-8.212799218820136,-2.034914908593206
,,-8.210424311179922,-2.033011033957368
,,-8.205855484134265,-2.030666383179148
,,-8.202899246211198,-2.027862710549904
,,-8.2018789690914,-2.026352272075627
,,-8.198833314511504,-2.0270011822879295
,,-8.195669930217827,-2.0251162907080813
,,-8.191860849533418,-2.0245132343998185
,,-8.189209430638707,-2.024290868005486
,,-8.18865485102076,-2.0239385337719353
,,-8.18460500782786,-2.0221097160564723
,,-8.183800073836457,-2.0191551976631144
,,-8.187285144653167,-2.0174770876499792
,,-8.188049211612928,-2.0160246915461006
,,-8.188297452253869,-2.01340439254503
,,-8.188810393703019,-2.0126030150973957
,,-8.192083182395343,-2.0093988630544555
,,-8.192773241506702,-2.0101001589295353
,,-8.19154807086215,-2.0110357456606587
,,-8.18960318023877,-2.009133480500213
,,-8.187488793042967,-2.0100652432848607
,,-8.185331560570473,-2.010117116752252
,,-8.18353720008084,-2.0093157246198095
,,-8.179229524772754,-2.008915884560051
,,-8.179090992071512,-2.0068002445265973
,,-8.176009723929617,-2.0038452689451427
,,-8.175125028277616,-2.0029514094974386
,,-8.173180457329247,-1.9999938009267542
,,-8.169680445477727,-1.9987429503676781
,,-8.169724023449346,-1.9950323146927837
,,-8.174731677215808,-1.9949660104304898
,,-8.17504567013594,-1.9950207177071928
,,-8.174405530070942,-1.993476907525705
,,-8.171441670414977,-1.9919873679475701
,,-8.168183310214214,-1.989919966551127
,,-8.166151848468479,-1.9890759467012455
,,-8.164347883565151,-1.9863898009934187
,,-8.161463952119723,-1.9850406021812768
,,-8.157222223611612,-1.9827846807316953
,,-8.153675758017902,-1.9812226701166773
,,-8.155285635129765,-1.9785769746022515
,,-8.1551255318877,-1.9774479280089456
,,-8.153774560549197,-1.978010289197986
,,-8.1542723633379,-1.9775876125476701
,,-8.15243698058251,-1.9782276788558768
,,-8.154057130852411,-1.9809796122844159
,,-8.158738051183585,-1.9836547555454542
,,-8.162873099588547,-1.9891912344145213
,,-8.163198105410013,-1.9917949226313338
,,-8.168797050159982,-1.9987803853888269
,,-8.17477920158511,-2.003092236372825
,,-8.178803361987296,-2.008367540596064
,,-8.184272617926219,-2.0120225934547333
,,-8.188837463194428,-2.0165768025878683
,,-8.191962149779986,-2.019361040589137
,,-8.196386170246953,-2.022472778494487
,,-8.203743610353918,-2.024925917997123
,,-8.20944958688671,-2.0261446227737907
,,-8.216841722267914,-2.0250174900583566
,,-8.221865676614254,-2.0239040757001114
,,-8.228756178971935,-2.0245574588942494
,,-8.231554785147797,-2.023177041495365
,,-8.233240760210796,-2.025320501586796
,,-8.23240771786497,-2.0213710988730424
,,-8.238555619838396,-2.0244159652347427
,,-8.237665965649663,-2.0245867799829944
,,-8.237974405659958,-2.0213248143247164
,,-8.235876970204158,-2.019282597021576
,,-8.230568439209122,-2.0169241420132584
,,-8.228557539658121,-2.014505833343555
,,-8.22182251361423,-2.0081380932492197
,,-8.218802021013744,-2.0063800904666467
,,-8.216300849116667,-1.9972093783808236
,,-8.212180510741144,-1.993083807637115
,,-8.213207536058942,-1.9937184492593505
,,-8.208922472224657,-1.990972109769364
,,-8.211441402274076,-1.9863686182053786
,,-8.207771318251918,-1.9819530126425875
,,-8.209071553375825,-1.973309348646001
,,-8.207883033365897,-1.9711386158114352
,,-8.208043191498655,-1.9679887865924537
,,-8.210010820215752,-1.9675661473973884
,,-8.207981226122582,-1.9654153928432814
,,-8.20782686570203,-1.9649290650141835
,,-8.214690729119708,-1.9720108304492863
,,-8.216775044815337,-1.9728919214750604
,,-8.21411118116297,-1.9714473175714926
,,-8.214656172881146,-1.9766100477791273
,,-8.215050615655061,-1.9858149833695395
,,-8.216314045515578,-1.9961589223473823
,,-8.21900473703765,-2.016072287664199
,,-8.220179986902128,-2.028821009724271
,,-8.222183793512272,-2.048230446146816
,,-8.226002162620711,-2.06269427095897
,,-8.230849139272086,-2.0673707921889064
,,-8.234302731867638,-2.077087710806994
,,-8.243547782281212,-2.089504032915826
,,-8.248612064269333,-2.0997503946551777
,,-8.244414475598795,-2.1050027688151944
,,-8.24962655501691,-2.1149699066569014
,,-8.255929570673503,-2.1217661090070434
,,-8.261484311724104,-2.129889686033544
,,-8.266597030011186,-2.13802615271323
,,-8.273398159498589,-2.145338959497426
,,-8.274856314614349,-2.1490905838286545
,,-8.28305808838078,-2.151517973766652
,,-8.285324719664754,-2.1523370890892437
,,-8.29143862872458,-2.155849507605549
,,-8.292018654991603,-2.15557111684386
,,-8.296762770997443,-2.1570170324100437
,,-8.30354456328036,-2.1574126381628362
,,-8.3045190100722,-2.157723140503924
,,-8.308756843502023,-2.154056025345327
,,-8.309296363220268,-2.1543504457181526
,,-8.313638717982025,-2.1546323859974414
,,-8.313008899152232,-2.1532726080710507
,,-8.313785819471471,-2.157050756389751
,,-8.314092054061167,-2.1561342341985292
,,-8.318242929738714,-2.1604353443598114
,,-8.319028107166861,-2.161283581834853
,,-8.322751121736454,-2.168922154131597
,,-8.324868421571836,-2.170940518325339
,,-8.33077569738779,-2.176481280572875
,,-8.333045412555695,-2.178105604076668
,,-8.337237564551868,-2.183285064884826
,,-8.340037248825631,-2.1847686659920997
,,-8.33701339990058,-2.1868811811923328
,,-8.338457499167658,-2.1856457377910905
,,-8.336275137902092,-2.1767772306966564
,,-8.336589554892296,-2.172570373107197
,,-8.339373439203216,-2.160338275874029
,,-8.341044599125292,-2.154787342593714
,,-8.344373604089382,-2.1528507189650914
,,-8.34482583290961,-2.1479314413666875
,,-8.346097969302104,-2.1436081299128635
,,-8.346180119730096,-2.1415331744595347
,,-8.342901359919649,-2.142775428151425
,,-8.344477758163086,-2.1424423654134603
,,-8.34408654206926,-2.143156117613373
,,-8.346418352046266,-2.1425801834463813
,,-8.358345317224924,-2.1448124605836236
,,-8.359542570416362,-2.1450729575613567
,,-8.354732103522363,-2.1366737785532743
,,2.211922955535428e-15,-2.1366061512925603
,,-0.0021575276287298306,-1.590569311728811e-15
,,-0.003661907378478628,-0.000307263623940151
,,-0.0059170035185796485,0.00181875388411579
,,-0.008124757673729253,0.004142395312669785
,,-0.007341442260852377,0.006260027026304022
,,-0.006211055480989496,0.007246676719078969
,,-0.008187669165156267,0.006877070950701084
,,-0.005967959993578921,0.008740609820581542
,,-5.522262150876208e-06,0.009597129090101172
,,0.0016854693110914764,0.008416917492447107
,,0.0036924009642360874,0.010252450724879856
,,0.005529345813015586,0.010217656626254222
,,0.006832405548054095,0.012831402177254037
,,0.0077828344672744,0.010902352501122387
,,0.01000031522380642,0.011195531708249882
,,0.010080092400891567,0.005485362794011494
,,0.017675479774696676,-0.0026599791115211025
,,0.01868755056406361,-0.009859584875412336
,,0.028631097107036648,-0.01376466085202013
,,0.028190952766813267,-0.01967289653400533
,,0.030954935125354778,-0.030048922397874305
,,0.028774018471749773,-0.03816210187404789
,,0.02776871705604473,-0.048950118716993854
,,0.02321417962233281,-0.05110920659543193
,,0.035778012015728576,-0.06295974620716631
,,0.029812115076723485,-0.06777068825323482
,,0.02984435333600229,-0.07724646297058835
,,0.02601138145029965,-0.07993370096574945
,,0.02448552761086653,-0.08024542745021454
,,0.0211634847462821,-0.08406767964315533
,,0.01443756975333487,-0.08313330208086794
,,0.013693606476513293,-0.08549604222120964
,,0.012197183029042156,-0.09293315821584233
,,0.011392338348347715,-0.0946061249136691
,,0.020313703985555938,-0.0903417646984788
,,0.02273570572583188,-0.09084908591398011
,,0.030158115169549825,-0.08539879495635903
,,0.031297571281779984,-0.08544704020417826
,,0.04031886369334074,-0.08626812420670127
,,0.03961603532491982,-0.08652050638346913
,,0.04092239989875401,-0.09200299810948667
,,0.04025445035985721,-0.09654066744811025
,,0.03734725230678689,-0.09775324995245692
,,0.035367036641654,-0.09931692636012136
,,0.03158941311889908,-0.10807073697408572
,,0.029898083265805658,-0.11314214455291546
,,0.033739190448452416,-0.1282308043132076
,,0.03403135008984096,-0.12994991082063764
,,0.043314479155701226,-0.13501958732519453
,,0.045596359330222644,-0.1338172098274324
,,0.042974260195793944,-0.1306062171864065
,,0.047850463763298545,-0.1280921926353219
,,0.048529287142912485,-0.11680884472209922
,,0.05316510235178866,-0.11438414476328974
,,0.06616151359867475,-0.1224739543098411
,,0.06815341012452104,-0.12294233563399468
,,0.078189890041107,-0.13331509094063357
,,0.07932794770033508,-0.13258033828538193
,,0.07633769057470614,-0.13248269706948215
,,0.07641505868654164,-0.13561640698239874
,,0.08153684284575276,-0.13917860082772915
,,0.0819122720448929,-0.13890359331714172
,,0.08115093439447767,-0.12995115179339517
,,0.07844541362168422,-0.12727140523517866
,,0.07561977852415815,-0.11901369279059948
,,0.07311370617419487,-0.11309909894906266
,,0.07409113522275,-0.10348651701649288
,,0.07350318826715728,-0.09627521152125972
,,0.0728681579331197,-0.10506850435244278
,,0.07434560278757758,-0.0996622989070663
,,0.0753580054708078,-0.08708294857451751
,,0.07573310478588384,-0.08673429860490597
,,0.07508924589939713,-0.09282017432537379
,,0.0739386943136529,-0.09207084630503412
,,0.06097060712263541,-0.08850759073606568
,,0.05894543431796885,-0.087566798335347
,,0.053471213986498047,-0.09341391630186452
,,0.05108324332644977,-0.09124272288245516
,,0.044640213367703706,-0.09459814471989958
,,0.043934619470353556,-0.09435760488812736
,,0.05167346468797513,-0.08904002391980503
,,0.05016224509165171,-0.08707827724705201
,,0.04590645352928864,-0.07130431888136103
,,0.043774771910768964,-0.06927306987816653
,,0.040349742121684185,-0.06629800889737812
,,0.03776604000953288,-0.06746401906533049
,,0.033195564661045784,-0.08208210167454931
,,0.03116084217314911,-0.08609456380896499
,,0.03332447031772973,-0.0842552168161459
,,0.033222408944879614,-0.08525097079595795
,,0.035059971522290526,-0.07659108950123364
,,0.041318054629411946,-0.07659391865671006
,,0.042897911281485096,-0.0707942525097027
,,0.04682685357353124,-0.07213720151568626
,,0.04554135742756356,-0.07561503494211612
,,0.047292861779182266,-0.07673027770841676
,,0.05116329367798135,-0.08334447052665041
,,0.050724266581945704,-0.08782794933855743
,,0.05489990628334079,-0.09394836094985634
,,0.05500816867095575,-0.09949383236583019
,,0.056681495276934626,-0.09886738813817417
,,0.057425560499318816,-0.08532931333052039
,,0.052885371933257,-0.0877071764602496
,,0.05445443408373965,-0.08125910250115105
,,0.04552608305232587,-0.084912383063226
,,0.042539192646815244,-0.08510208886160843
,,0.03678632871405324,-0.085998643366881
,,0.033645126761214575,-0.09338125832441255
,,0.034490202486740694,-0.1021303714705317
,,0.03249076397761633,-0.11925711521130568
,,0.03765027418508016,-0.12874137748080303
,,0.03825475110694213,-0.14592755952537587
,,0.02736465791446787,-0.17445559733918797
,,0.024066616096456536,-0.19655221665975778
,,0.024296078552686635,-0.21681194572173262
,,0.01870067154325765,-0.24024141810530372
,,0.01415733592977785,-0.26476720800926706
,,0.008694095958645955,-0.28349722972691116
,,0.008774373593090759,-0.30583646168123985
,,0.004673856339330098,-0.32696219676574917
,,-0.002375386968191499,-0.3475210863587687
,,-0.002255594405421628,-0.3648056455364882
,,-0.0027904319040348417,-0.38273956352383864
,,-0.003292291842433062,-0.3951603690023398
,,-0.005481224004466768,-0.4143012296259279
,,-0.008380477485470524,-0.4257472516274755
,,-0.0073115958483905424,-0.4371790108133969
,,-0.010562766668405436,-0.4420610180935369
,,-0.01644668653047876,-0.44835065082031744
,,-0.022915139108440626,-0.4545541389382625
,,-0.02899495266925979,-0.46787378353166137
,,-0.037815989018852324,-0.471758663037243
,,-0.04934210011813476,-0.46925967504474747
,,-0.057922917973370916,-0.4729228382498153
,,-0.06628206327216936,-0.4829107683341085
,,-0.07171496688417539,-0.4861878397357305
,,-0.0820832123923734,-0.49250493000215756
,,-0.08694402979225041,-0.4900437035642488
,,-0.08608875212647994,-0.4955144555175679
,,-0.08483600629487605,-0.5011006737751079
,,-0.08227903335273581,-0.503361779606964
,,-0.08180033647561977,-0.5116852243256131
,,-0.08465548061612055,-0.5281349223109228
,,-0.08593978124114204,-0.5401065344744004
,,-0.08585190887780574,-0.5573636474633048
,,-0.09250422877788013,-0.5757031601484588
,,-0.09785170127122692,-0.5951375485057759
,,-0.10537394585100722,-0.6149839214184297
,,-0.10839411205845055,-0.6382195288986973
,,-0.11539472868300309,-0.6600205806992511
,,-0.12494534096879822,-0.6875062958749258
,,-0.13454758182068208,-0.7105624546362661
,,-0.14402589944817668,-0.7354466523901662
,,-0.15830939692743243,-0.7588651192238532
,,-0.17282809518423303,-0.7839437709684982
,,-0.18916928093449634,-0.8033264169363138
,,-0.20094753202563176,-0.828369098923251
,,-0.21608479595606153,-0.855816300790404
,,-0.23355951068415118,-0.8710240549635367
,,-0.2539346816226544,-0.8982864463825205
,,-0.2719991958890264,-0.9236655910779238
,,-0.2984214920797856,-0.9604023759551296
,,-0.3332379997236719,-0.9934781646901709
,,-0.3674165757708255,-1.0328889599223552
,,-0.39137369410928446,-1.0722856522800197
,,-0.41681694784988055,-1.1176717583808795
,,-0.47104361213694673,-1.1777145435981158
,,-0.49966624347288824,-1.2329237945258498
,,-0.5286700775478288,-1.293326876261036
,,-0.5548467961610453,-1.3485182483109854
,,-0.611026883400578,-1.4149970833686454
,,-0.6416673517083495,-1.4757738901807196
,,-0.8413478766143249,-1.540269880124498
,,-0.9090863697567513,-1.6057936246298736
,,-1.0265935185687434,-1.6684531370717879
,,-2.3599175106248786,-1.7329083479909106
,,-3.2099642996443047,-1.8034280467361714
,,-3.694095394985893,-1.8710363752385466
,,-4.196006168522523,-1.9385335250625875
,,-4.721898744216055,-1.998962902086469
,,-5.250634244419404,-2.061553143428607
,,-5.786982375264474,-2.123146861187963
,,-6.320934262203787,-2.1691105309548857
,,-6.86897205808813,-2.2305226197461674
,,-7.419501758969857,-2.276521333898591
,,-7.977452238758435,-2.327128111064534
,,-8.512561490425728,-2.372159576112536
,,-9.037627526474132,-2.4088927138373135
,,-9.557153485949975,-2.467122731130867
,,-10.073741624289083,-2.51652403505821
,,-10.552493187599499,-2.5842651672563997
,,-11.002672143218074,-2.646003281426169
,,-11.39237676479358,-2.715715863619268
,,-11.70030143078466,-2.8118487259808598
,,-11.921956547631476,-2.9064882464292077
,,-12.061168564466742,-2.984425617451781
,,-12.109249110964921,-3.0636005397364405
,,-12.064271893558224,-3.1613706384351685
,,-11.924347044138974,-3.2542921762142827
,,-11.33746837283983,-3.316616384934631
,,-10.882994213745885,-3.379124238188738
,,-10.354195341834458,-3.4452229243001895
,,-9.719972200978932,-3.5000408757723043
